artist,album,albumyear,genre,bayesian,votes,rating,played
Liquid Tension Experiment,Liquid Tension Experiment 2,1999,"Progressive Rock/Metal, Jazz, LTE/Planet X and Influenced, Instrumental",4.67,298,4.73,1045
Liquid Wolf,Second Wind Part 2,2017,Progressive,4.07,1,4.00,11
Liquid Wolf,First Light,2012,Progressive,4.09,3,4.33,13
Liquid Wolf,Second Wind Part 1,2016,Progressive,4.10,2,4.50,12
Lisa LaRue Project 2K9,World Class,2009,"Crossover, Symphonic",3.96,15,3.73,27
Lisa LaRue Project 2K9,Fast And Blue,2011,"Crossover, Symphonic",4.07,1,4.00,3
Lithium Dawn,Tearing Back The Veil I: Ascension,2015,Progressive Metal,4.07,0,0.00,0
Lithium Dawn,Tearing Back the Veil II: Awakening,2017,,4.07,0,0.00,0
Lithium/Dawn,AION,2012,Experimental,4.03,12,3.92,36
Little Atlas,Automatic Day,2013,"Neo-Progressive, ",4.06,36,4.06,90
Little Atlas,Hollow,2007,"Neo-Progressive, ",4.17,62,4.22,228
Little Atlas,Surface Serene,2003,"Neo-Progressive, ",4.17,33,4.26,135
Little Atlas,Wanderlust,2005,"Neo-Progressive, ",4.19,40,4.29,223
Little V,Metal Effect,2011,"Ambient, Techno, Instrumental",3.93,20,3.73,35
Little V,Wants To Battle,2014,"Ambient, Techno, Instrumental",4.11,8,4.25,57
Living Stilts,Shipwreck,2014,Crossover,4.02,2,3.25,16
Lizard Professor,Eccentricity,2016,Progressive,4.05,1,3.50,7
Lizards Exist,Lizards Exist,2014,Psychedelic,4.07,0,0.00,5
Lobate Scarp,Time And Space,2014,Crossover,4.08,1,4.50,4
Logic Mess,Element Of The Grid,2012,Progressive/Metal,4.06,3,4.00,9
Lonely Robot,The Big Dream,2017,Progressive,4.09,8,4.19,24
Look To Windward,Fortunes Haze,2010,Progressive Rock,4.07,0,0.00,5
Looking-Glass Lantern,Candlelight And Empire,2017,"Neo-Progressive, ",4.05,1,3.50,4
Looking-Glass Lantern,The Hound of the Baskervilles,2014,"Neo-Progressive, ",3.98,8,3.63,10
Looking-Glass Lantern,A Tapestry of Tales,2013,"Neo-Progressive, ",4.08,2,4.25,7
Lord Of Mushrooms,7 Deadly Songs,2005,Technical DTI,4.14,74,4.16,293
Lord Of Mushrooms,Perspectives,2012,Technical DTI,4.24,78,4.30,406
Loreena McKennitt,A Midwinter Night's Dream,2008,"Folk/Celtic, Ambient, Christmas",3.89,26,3.67,61
LoreWeaver,Imperviae Auditiones,2011,Progressive Rock/Metal,4.00,11,3.82,25
LoreWeaver,Italic,2014,Progressive Rock/Metal,4.07,1,4.00,6
Los Canarios,Ciclos,1974,Symphonic,4.06,3,4.00,5
Lost in Thought,Opus Arise,2011,Progressive,4.23,82,4.29,375
Lost World,Solar Power,2013,"Eclectic, Symphonic, Violin Spotlight, Instrumental",4.05,2,3.75,9
Lost World,Awakening of the Elements,2006,"Eclectic, Symphonic, Violin Spotlight, Instrumental",3.99,85,3.96,274
Lost World,Trajectories,2001,"Eclectic, Symphonic, Violin Spotlight, Instrumental",4.02,36,3.99,158
Lost World,Of Things and Beings,2016,"Eclectic, Symphonic, Violin Spotlight, Instrumental",4.08,2,4.25,8
Love de Vice,2010 Progpower Sampler,2010,Crossover,4.04,1,3.00,1
Love De Vice,Pills,2016,Crossover,4.09,3,4.33,10
Love Of Chaos,Love Of Chaos,2016,"Progressive, Instrumental",4.07,1,4.00,3
Luca Turilli,Prophet Of The Last Eclipse,2004,"Power, Neo-Classical, Epic",3.95,45,3.88,149
Luca Turilli,King Of The Nordic Twilight,1999,"Power, Neo-Classical, Epic",4.06,13,4.04,25
Luca Turilli's Rhapsody,Prometheus - Symphonia Ignis Divinus,2015,"Power, Neo-Classical, Epic",4.07,1,4.00,14
Luca Turilli's Rhapsody,Ascending To Infinity,2012,"Power, Neo-Classical, Epic",4.07,20,4.08,56
Lucas White Edsey,LWE,2006,"Jazz, Instrumental, Keyboard Spotlight",3.99,40,3.93,129
Lucid Fly,Building Castles in Air,2016,"Melodic, Female-Fronted",4.06,3,4.00,6
Lucid Fly,Adapting To Gravity,2002,"Melodic, Female-Fronted",4.07,8,4.06,71
Lucifer Was,DiesGrows,2014,Eclectic,4.07,1,4.00,6
Lucifer Was,Morning Star,2017,Eclectic,4.07,0,0.00,2
Lucifer's Friend,Live At Sweden Rock 2015,2015,Progressive,4.05,2,3.75,12
Lucifer's Friend,Banquet,1974,Progressive,4.06,4,4.00,8
Lucifer's Friend,Where The Groupies Killed The Blues,1972,Progressive,4.07,1,4.00,9
Lucifer's Friend,Awakening,2015,Progressive,4.09,4,4.25,16
Lucifer's Friend,Too Late to Hate,2016,Progressive,4.08,2,4.25,12
Lullacry,Crucify My Heart,2003,"Melodic, Female-Fronted",4.00,29,3.93,185
Lumsk,Åsmund Frægdegjevar,2003,"Goth Doom, Folk/Celtic",4.10,16,4.16,74
Lumsk,Troll,2003,"Goth Doom, Folk/Celtic",4.11,15,4.20,34
Lumsk,Det Vilde Kor,2007,"Goth Doom, Folk/Celtic",4.13,21,4.21,81
Lunatic Soul,Fractured,2017,Crossover,4.10,1,5.00,8
Lunatic Soul,Impressions,2011,Progressive Rock,4.07,0,0.00,0
Lunatic Soul,Lunatic Soul,2008,"Post-Rock, Ambient",4.07,0,0.00,0
Lunatic Soul,Lunatic Soul 2,2010,Progressive Rock,4.07,0,0.00,0
Lunatic Soul,Walking On A Flashlight Beam,2014,Progressive Rock,4.07,0,0.00,0
Lunatica,Fables & Dreams,2004,"Symphonic, Goth Doom, Female-Fronted",4.00,29,3.93,153
Lunatica,New Shores,2009,"Symphonic, Goth Doom, Female-Fronted",4.31,65,4.42,274
Lunocode,Celestial Harmonies,2012,Female-Fronted,4.07,2,4.00,10
Lux Aeterna,Echoes from Silence,2013,Female-Fronted,4.07,9,4.06,16
Lydian Sea,Lydian Sea,2001,Technical DTI,3.96,12,3.67,49
Lydian Sea,Architect of Humanity,2005,Technical DTI,4.04,49,4.02,513
Lykathea Aflame,Elvenefris,2001,Progressive,3.96,3,2.83,13
Lyrian,The Tongues Of Men And Angels,2012,Crossover,3.99,7,3.64,9
Maat Lander,The Birth Of Maat's Galaxy,2015,Psychedelic,4.07,2,4.00,3
Machine Men,Elegies,2005,Melodic,4.09,25,4.12,238
Machine Men,Circus of fools,2007,Melodic,4.16,49,4.21,322
Machine Men,Scars & Wounds,2003,Melodic,4.15,21,4.26,133
Machines Dream,Black Science,2017,Crossover,4.08,2,4.25,11
Machines Dream,Machines Dream,2013,Crossover,4.09,4,4.25,8
Mad Fellaz,Mad Fellaz,2013,Progressive,4.03,8,3.88,18
Mad Fellaz,Mad Fellaz II,2016,Progressive,4.04,6,3.92,13
Madder Mortem,Red in Tooth and Claw,2016,Progressive,4.08,1,4.50,4
Madder Mortem,Eight Ways,2009,Progressive,4.07,0,0.00,2
Madelgaire,(Im)Patience,2010,"Neo-Progressive, ",4.07,0,0.00,6
Madsword,Underground Symphony,1994,"Power, Technical DTI",3.96,1,0.50,2
Madsword,The Global Villiage,1999,"Power, Technical DTI",4.28,96,4.34,593
Maestrick,Unpuzzle,2012,"Avant-Garde, Symphonic, Experimental",4.06,16,4.03,43
Maeve Of Connacht,Imaginary Tales,2001,Technical DTI,3.96,15,3.73,55
Magadan,Still Life.,2016,Progressive Rock/Metal,4.08,1,4.50,3
Magellan,Symphony For A Misanthrope,2005,Symphonic,3.88,37,3.72,58
Magellan,Hundred Year Flood,2002,Symphonic,3.91,27,3.72,27
Magellan,Innocent God,2007,Symphonic,3.99,9,3.72,11
Magellan,Hour Of Restoration,1991,Symphonic,4.09,14,4.14,46
Magellan,Impending Ascension,1993,Symphonic,4.12,40,4.16,227
Magellan,Impossible figures,2003,Symphonic,4.12,28,4.18,126
Magellan,Test Of Wills,1997,Symphonic,4.19,35,4.30,153
Magenta,Home,2006,"Neo-Progressive, Female-Fronted",3.93,62,3.85,240
Magenta,The Twenty Seven Club,2013,"Neo-Progressive, Female-Fronted",4.01,23,3.93,31
Magenta,Night And Day (With Annie Haslam),2006,"Neo-Progressive, Female-Fronted",4.10,13,4.15,83
Magenta,Revolutions (CD 1),2001,"Neo-Progressive, Female-Fronted",4.11,22,4.16,41
Magenta,Revolutions (CD 2),2001,"Neo-Progressive, Female-Fronted",4.14,27,4.22,61
Magenta,Metamorphosis.,2008,"Neo-Progressive, Female-Fronted",4.19,99,4.23,258
Magenta,We Are Legend,2017,"Neo-Progressive, Female-Fronted",4.12,8,4.31,18
Magenta,New York Suite,2006,"Neo-Progressive, Female-Fronted",4.22,46,4.33,165
Magenta,Seven,2004,"Neo-Progressive, Female-Fronted",4.27,72,4.35,216
Magic Bus,Phillip The Egg,2017,Progressive,4.07,2,4.00,9
Magic Bus,Transmission From Sogmore's Garden,2014,Progressive,4.06,3,4.00,11
Magic Elf,Elf Tales,1998,"Progressive/Metal, Jazz, Rock Guitar Spotlight, Instrumental",3.97,40,3.90,91
Magic Elf,Heavy Meddle,2003,"Progressive/Metal, Jazz, Rock Guitar Spotlight, Instrumental",4.14,143,4.16,762
Magic Elf,Live EP,2000,"Progressive/Metal, Jazz, Rock Guitar Spotlight, Instrumental",4.14,24,4.23,75
Magic Pie,The Suffering Joy,2011,"Progressive/Metal, Symphonic",4.20,106,4.24,502
Magic Pie,Internet Release,2007,Symphonic,4.16,16,4.34,41
Magic Pie,Circus of Life,2007,"Progressive/Metal, Symphonic",4.31,146,4.36,586
Magic Pie,King For A Day,2015,"Progressive/Metal, Symphonic",4.20,16,4.44,58
Magic Pie,Motions Of Desire,2005,"Progressive/Metal, Symphonic",4.44,203,4.50,937
Magion,A Different Shade Of Darkness,2013,"Symphonic, Goth Doom, Female-Fronted",4.09,12,4.12,47
Magnitude 9,Chaos To Control,1998,Technical DTI,4.00,18,3.89,87
Magnitude 9,Decoding The Soul,2004,Technical DTI,4.17,51,4.24,332
Magnitude 9,Reality In Focus,2001,Technical DTI,4.30,89,4.38,504
Magnum,Escape from the Shadow Garden,2014,"Crossover, Hard Rock",4.02,7,3.79,24
Magnum,The Eleventh Hour!,1983,"Crossover, Hard Rock",4.14,39,4.19,213
Magnum,Chase The Dragon (Expanded Edition),1982,"Crossover, Hard Rock",4.20,39,4.31,189
Magnum,Chase The Dragon (Expanded Edition),1982,"Crossover, Hard Rock",4.11,4,4.38,116
Magnum,On A Storyteller's Night,1985,"Crossover, Hard Rock",4.26,39,4.41,220
Mago de Oz,Belfast,2004,"Power, Folk/Celtic",4.00,7,3.71,23
Mago de Oz,Gaia II (Disc 2),2005,"Power, Folk/Celtic",4.02,6,3.75,10
Mago de Oz,Gaia II (Disc 1),2005,"Power, Folk/Celtic",4.09,11,4.14,48
Mago de Oz,Finisterra,2000,"Power, Folk/Celtic",4.07,0,0.00,0
Mago de Oz,Gaia I,2003,"Power, Folk/Celtic",4.07,0,0.00,12
Mago de Oz,Gaia III: Atlantia,2010,"Power, Folk/Celtic",4.07,0,0.00,1
Magrathea,Legends,2004,Symphonic,3.96,48,3.89,127
Mahogany Frog,DO5,2008,Eclectic,4.07,0,0.00,2
Mahogany Head Grenade,Return To The Point Of Departure,2013,"Technical DTI, Instrumental",4.07,9,4.06,36
Maieutica,R.E.S.,2016,Progressive Rock/Metal,4.07,0,0.00,1
Majestic,V.O.Z.(Disk 2),2012,"Neo-Progressive, Psychedelic, Symphonic, Female-Fronted",3.95,10,3.60,13
Majestic,V.O.Z.(Disk 1),2012,"Neo-Progressive, Psychedelic, Symphonic, Female-Fronted",4.02,6,3.75,14
Majestic,Ataraxia,2010,"Neo-Progressive, Psychedelic, Symphonic, Female-Fronted",3.95,37,3.85,62
Majestic,Epsilon 1,2014,"Neo-Progressive, Psychedelic, Symphonic, Female-Fronted",4.06,5,4.00,15
Majestic,Epsilon 2,2014,"Neo-Progressive, Psychedelic, Symphonic, Female-Fronted",4.09,10,4.15,27
Majestic,Arrival.,2009,"Neo-Progressive, Psychedelic, Symphonic, Female-Fronted",4.11,30,4.15,58
Majestic (SE),Abstract Symphony,1999,"Neo-Classical, Keyboard Spotlight",3.90,26,3.71,117
Majestic (SE),Trinity Overture,2000,"Neo-Classical, Keyboard Spotlight",3.98,32,3.89,96
Majestic Vanguard,Beyond The Moon,2005,"Power, Melodic",4.15,10,4.40,155
Major Denial,Duchess Of Sufferings,2017,Progressive,4.09,4,4.25,3
Major Parkinson,Blackbox,2017,Eclectic,4.03,3,3.67,12
Major Parkinson,Twilight Cinema,2014,Eclectic,4.06,11,4.05,28
Major Parkinson,Songs From a Solitary Home,2010,Eclectic,4.12,11,4.27,42
Making Minds,Obertura del Universo,2017,"Instrumental, Progressive Rock/Metal",4.05,1,3.50,3
Malcolm Smith,We Were Here,2014,"Neo-Progressive, Genesis & Influenced",4.10,9,4.22,25
Maldoror,L'arbre-cimetière,2004,Progressive,4.02,16,3.94,55
Malpractice,Deviation From The Flow,2005,Power,4.11,23,4.15,102
Malpractice,Turning Tides,2014,Power,4.09,8,4.19,23
Malpractice,Triangular,2008,Power,4.24,56,4.34,323
Malrun,Oblivion Awaits,2015,Melodic,4.02,1,2.50,7
Malrun,The Empty Frame,2012,Melodic,4.07,1,4.00,13
Mammoth,Deviations,2016,Jazz,4.10,5,4.30,12
Mammoth,Innate,2015,,4.08,1,4.50,6
Mammoth,Polymorphism,2014,Jazz,4.11,2,4.75,3
Man,Back Into The Future,1973,Psychedelic,4.06,3,4.00,4
Man,Be Good to Yourself at Least Once a Day,1972,Psychedelic,4.08,1,4.50,3
Man,"Do You Like It Here Now, Are You Settling In?",1999,Psychedelic,4.07,0,0.00,3
Man On Fire,The Undefined Design,2003,Neo-Progressive,4.02,21,3.95,109
Man On Fire,Habitat,2005,Neo-Progressive,4.07,65,4.08,364
Man On Fire,Chrysalis,2011,Neo-Progressive,4.26,52,4.38,346
Mandroid Echostar,Mandroid Echostar EP,2012,Experimental,4.06,16,4.03,47
Manfred Mann's Earth Band,Watch,1978,"Crossover, Hard Rock, AOR",3.89,21,3.62,31
Manfred Mann's Earth Band,Solar Fire  - Special Edition,1973,"Crossover, Hard Rock, AOR",4.07,39,4.08,175
Manfred Mann's Earth Band,Wired,2001,"Crossover, Hard Rock, AOR",4.13,56,4.17,185
Manfred Mann's Earth Band,The Roaring Silence,1976,"Crossover, Hard Rock, AOR",4.14,15,4.27,20
Manfred Mann's Earth Band,Nightingales And Bombers,1975,"Crossover, Hard Rock, AOR",4.17,8,4.56,21
Mangala Vallis,Lycanthrope,2005,"Symphonic, Genesis & Influenced",3.93,14,3.64,66
Mangala Vallis,The Book of Dreams,2002,"Symphonic, Genesis & Influenced",4.09,24,4.12,98
Mangrove (NL),Facing the Sunset,2005,"Neo-Progressive, Symphonic",4.09,18,4.11,98
Mangrove (SE),Endless Skies,2009,Psychedelic,3.94,12,3.63,19
Manhattan Project,Engineering Chaos,2016,"Progressive, Instrumental",4.08,2,4.25,8
Manigance,L'ombre Et La Lumiere,2006,Technical DTI,4.04,32,4.02,88
Manigance,Signe de Vie (Remaster),2003,Technical DTI,4.07,0,0.00,19
Manitou,Entrance,1995,"Melodic, Technical, Thrash",3.92,26,3.75,85
Manning,A Matter of Life & Death,2004,"Neo-Progressive, Eclectic, Jethro Tull & Influenced",4.07,0,0.00,7
Manning,Anser's Tree,2006,"Neo-Progressive, Eclectic, Jethro Tull & Influenced",4.07,0,0.00,2
Manning,Margaret's Children,2011,"Neo-Progressive, Eclectic, Jethro Tull & Influenced",4.07,0,0.00,5
Manning,One Small Step,2005,"Neo-Progressive, Eclectic, Jethro Tull & Influenced",4.07,0,0.00,0
Manning,Songs From The Bilston House,2007,"Neo-Progressive, Eclectic, Jethro Tull & Influenced",4.07,0,0.00,5
Manning,The View From My Window,2003,"Neo-Progressive, Eclectic, Jethro Tull & Influenced",4.07,0,0.00,1
Mansun,Six,1998,Crossover,4.07,2,4.00,4
Manticora,Darkness With Tales To Tell,2001,Power,4.03,4,3.75,25
Manticora,The Black Circus,2006,Power,3.96,16,3.75,48
Manticora,Roots of Eternity,1999,Power,4.08,4,4.13,21
Manticora,8 Deadly Sins,2004,Power,4.12,16,4.22,73
Mantra,Into The Light,2013,Progressive,4.07,1,4.00,2
Mantra,Laniakea,2016,Progressive,4.06,3,4.00,4
Mantra Vega,The Illusion's Reckoning,2016,Crossover,4.02,3,3.50,12
Mantric Muse,Mantric Muse,2012,Psychedelic,4.05,1,3.50,6
Marc Bonilla,EE Ticket,1991,"Rock Guitar Spotlight, Instrumental",3.98,17,3.82,19
Marc Bonilla,American Matador,1993,"Rock Guitar Spotlight, Instrumental",4.02,17,3.94,47
Marcel Coenen,Colour Journey,2006,"Metal Guitar Spotlight, Shred, Instrumental",3.94,56,3.87,233
Marcelo Menne,Symptoms Of Life,2016,"Progressive Rock/Metal, Instrumental",4.02,1,2.50,4
Marchesi Scamorza,Hypnophonia,2015,Progressive,4.05,1,3.50,5
Marching Mind,The Sickness & The Theory,2012,Progressive/Metal,4.13,25,4.20,83
Marco Antonio Araújo,Lucas,1984,Progressive,4.05,1,3.50,5
Marco Ferrigno,Hanging Gardens,2006,"Progressive Rock/Metal, Jazz, Metal Guitar Spotlight, Instrumental",4.00,11,3.82,102
Marco Ragni,In My Eyes,2010,Psychedelic,4.05,1,3.50,7
Marco Ragni,1969,2011,Psychedelic,4.07,2,4.00,6
Marco Ragni,Land Of Blue Echoes,2016,Psychedelic,4.07,1,4.00,8
Marco Ragni,Mother From The Sun,2014,Psychedelic,4.08,1,4.50,8
Marco Sfogli,There's Hope,2007,"Progressive Rock/Metal, Jazz, Metal Guitar Spotlight, Instrumental",4.15,76,4.18,196
Margin,Psychedelic Teatime,2014,Psychedelic,4.10,20,4.15,42
Marillion,Holidays In Eden CD 2,1991,"Neo-Progressive, Symphonic",3.95,6,3.33,12
Marillion,Sounds That Can't Be Made,2012,"Neo-Progressive, Symphonic",3.98,16,3.81,22
Marillion,Script For A Jester's Tear (Disc 2),1983,"Neo-Progressive, Symphonic",3.95,50,3.88,212
Marillion,marillion.com,1999,"Neo-Progressive, Symphonic",4.05,39,4.04,121
Marillion,This Strange Engine,1997,"Neo-Progressive, Symphonic",4.08,11,4.09,22
Marillion,Somewhere Else,2007,"Neo-Progressive, Symphonic",4.09,25,4.12,102
Marillion,Holidays In Eden CD 1,1991,"Neo-Progressive, Symphonic",4.08,4,4.13,35
Marillion,Fugazi,1984,"Neo-Progressive, Symphonic",4.13,74,4.16,273
Marillion,"Happiness Is The Road - Essence (Disc 1) Happiness Is The Road, Volume 1: Essence",2008,"Neo-Progressive, Symphonic",4.11,18,4.17,91
Marillion,Radiation,1998,"Neo-Progressive, Symphonic",4.09,8,4.19,18
Marillion,B'Sides Themselves,1988,"Neo-Progressive, Symphonic",4.16,44,4.23,177
Marillion,Misplaced Childhood,1985,"Neo-Progressive, Symphonic",4.22,135,4.25,487
Marillion,"Happiness Is The Road - Essence (Disc 2) Happiness Is The Road, Volume 2: The Hard Shoulder",2008,"Neo-Progressive, Symphonic",4.17,35,4.26,105
Marillion,Clutching At Straws,1987,"Neo-Progressive, Symphonic",4.21,92,4.26,317
Marillion,Marbles,2004,"Neo-Progressive, Symphonic",4.26,88,4.33,417
Marillion,Seasons End,1989,"Neo-Progressive, Symphonic",4.29,75,4.37,256
Marillion,F.E.A.R,2016,"Neo-Progressive, Symphonic",4.15,8,4.44,31
Marillion,Script For A Jester's Tear,1983,"Neo-Progressive, Symphonic",4.37,112,4.45,544
Marillion,Brave,1994,"Neo-Progressive, Symphonic",4.37,70,4.49,451
Mark Boals,Edge Of The World,2002,Crossover,4.08,1,4.50,3
Mark Bogert,A Story In Parts,2014,Instrumental,4.07,1,4.00,7
Mars Hollow,Mars Hollow,2010,Progressive,4.02,32,3.97,78
Mars Hollow,World In Front Of Me,2011,Progressive,4.05,20,4.02,91
Mars Red Sky,Mars Red Sky,2011,"Progressive Rock/Metal, Psychedelic, Stoner",4.05,1,3.50,2
Mars Red Sky,Providence EP,2016,"Progressive Rock/Metal, Psychedelic, Stoner",4.07,1,4.00,2
Mars Red Sky,Apex III (Praise For The Burning Soul),2016,"Progressive Rock/Metal, Psychedelic, Stoner",4.07,0,0.00,2
Marsupilami,Arena,1971,"Progressive, Eclectic",4.07,1,4.00,4
Martigan,Distant Monsters,2015,"Neo-Progressive, ",4.09,3,4.33,15
Martigan,Vision,2009,"Neo-Progressive, ",4.09,3,4.33,10
Martin Kohlstedt,Strom,2017,Indie,4.07,0,0.00,0
Martin Orford,The Old Road,2008,Progressive,4.17,114,4.20,395
Martin Turner,Written In The Stars,2015,Progressive,4.06,3,4.00,10
Martin Turner's Wishbone Ash,The Life Begins Tour (Cd 1),2011,Progressive,4.00,3,3.33,11
Martin Turner's Wishbone Ash,The Life Begins Tour (Cd 2),2011,Progressive,4.10,1,5.00,5
Marty Friedman,Introduction,1994,"Metal Guitar Spotlight, Shred, Instrumental",3.99,32,3.92,119
Marty Friedman,Inferno,2014,"Metal Guitar Spotlight, Shred, Instrumental",4.07,1,4.00,9
Marty Friedman,True Obsessions,1996,"Metal Guitar Spotlight, Shred, Instrumental",4.07,7,4.07,23
Marty Friedman,Scenes,1992,"Metal Guitar Spotlight, Shred, Instrumental",4.15,23,4.26,86
Marty Friedman,Dragon's Kiss,1988,"Metal Guitar Spotlight, Shred, Instrumental",4.21,36,4.32,229
Marygold,One Light Year,2017,"Neo-Progressive, Symphonic",4.03,2,3.50,5
Marygold,The Guns Of Marygold,2006,"Neo-Progressive, Symphonic",3.81,27,3.52,68
Maschine,Naturalis,2016,Progressive Rock/Metal,4.07,0,0.00,3
Maschine,Rubidium,2013,Progressive Rock/Metal,4.07,0,0.00,1
Masqued,The Light In The Dark,2017,"Progressive, Symphonic, Female-Fronted",4.07,0,0.00,3
Masquerade,Flux,2001,Melodic,3.90,18,3.61,26
Masquerade,Surface Of Pain,1994,Melodic,3.98,8,3.63,48
MASTER BOOT RECORD,INTERRUPT REQUEST,2017,"Progressive, Electronic",4.11,4,4.38,4
MASTER BOOT RECORD,C:>EDIT AUTOEXEC.BAT,2016,"Progressive, Electronic",4.11,2,4.75,2
MASTER BOOT RECORD,C:>CHKDSK /F,2016,"Progressive, Electronic",4.07,0,0.00,1
MASTER BOOT RECORD,C:>COPY *.* A: /V,2017,"Progressive, Electronic",4.07,0,0.00,0
MASTER BOOT RECORD,C:>EDIT CONFIG.SYS,2016,"Progressive, Electronic",4.07,0,0.00,0
Master Castle,On Fire,2013,"Power, Female-Fronted",4.02,6,3.75,8
Master Castle,Dangerous Diamonds,2011,"Power, Female-Fronted",4.00,8,3.75,14
Master Castle,Dangerous Diamonds,2011,,4.05,2,3.75,1
Master Castle,The Phoenix,2009,"Power, Female-Fronted",3.99,19,3.87,29
Master Massive,The Pendulum,2015,"Progressive Rock/Metal, Epic",4.07,0,0.00,49
Mastermind,Insomnia,2010,"Progressive/Metal, Eclectic, Jazz",3.94,24,3.77,101
Mastermind,Vol. 1,1990,"Progressive/Metal, Eclectic, Jazz",4.05,3,3.83,9
Mastermind,Mastermind IV - Until Eternity,1996,"Progressive/Metal, Eclectic, Jazz",4.04,10,3.95,39
Mastermind,Angels Of The Apocalypse,2000,"Progressive/Metal, Eclectic, Jazz",4.15,39,4.22,111
Mastermind,Broken,2006,"Progressive/Metal, Eclectic, Jazz",4.14,21,4.24,113
Mastermind,Vol. 2 - Brainstorm,1991,"Progressive/Metal, Eclectic, Jazz",4.13,9,4.33,46
Mastermind,Excelsior!,1999,"Progressive/Metal, Eclectic, Jazz",4.30,71,4.40,361
Masterplan,Time To Be King,2010,Power,4.02,7,3.79,45
Masterplan,Mk II,2007,Power,4.21,45,4.31,182
Masterplan,Novum Initium,2013,Metal,4.07,0,0.00,6
Mastodon,Once More 'Round The Sun,2014,"Harsh Vocals, Thrash",4.03,3,3.67,19
Mastodon,Crack The Skye,2009,"Harsh Vocals, Thrash",3.98,25,3.88,101
Mastodon,Emperor Of Sand,2017,Metal,4.07,0,0.00,0
Matching Mole,Little Red Record,1972,Progressive,4.00,1,2.00,5
Matraz,Gritaré,2002,Progressive,4.07,0,0.00,8
Matt Chanway,Matt Chanway,2016,"Metal Guitar Spotlight, Instrumental, Progressive",4.08,1,4.50,4
Matt Harnett,Enigma,2013,Instrumental,4.04,7,3.93,15
Matt Stevens,Ghost.,2010,"Rock Guitar Spotlight, Instrumental",3.91,15,3.60,43
Matteo Brigo,It Works!,2016,"Metal Guitar Spotlight, Instrumental, Shred",4.04,1,3.00,1
Matthew Parmenter,Horror Express,2008,"Symphonic, Genesis & Influenced",3.80,46,3.62,64
Matthew Parmenter,All Our Yesterdays,2016,"Symphonic, Genesis & Influenced",4.05,2,3.75,10
Matthew Parmenter,Astray,2004,"Symphonic, Genesis & Influenced",4.07,0,0.00,3
Mattias 'IA' Eklundh,Freak Guitar,1999,"Metal Guitar Spotlight, Instrumental",3.94,73,3.89,183
Mattias 'IA' Eklundh,Freak Guitar - The Road Less Traveled,2004,"Metal Guitar Spotlight, Instrumental",3.98,177,3.96,635
Mattias 'IA' Eklundh,Freak Guitar - The Smorgasbord (Disk 1),2013,"Metal Guitar Spotlight, Instrumental",4.03,42,4.00,133
Mattias 'IA' Eklundh,Freak Guitar - The Smorgasbord (Disk 2),2013,"Metal Guitar Spotlight, Instrumental",4.09,42,4.11,188
Maut,Black Swift,2015,Experimental,4.03,2,3.50,4
Mavara,Consciousness,2017,Progressive Rock/Metal,4.05,1,3.50,6
Max Pie,Odd Memories,2015,"Progressive, Power",4.07,1,4.00,5
Max Pie,Eight Pieces - One World,2013,"Progressive, Power",4.07,0,0.00,22
Maximum Indifference,Maximum Indifference,1996,"Progressive Rock/Metal, Instrumental, Rush and Influenced",4.02,76,4.01,351
Maximum Indifference,Maximum Indifference,1996,"Progressive/Metal, Instrumental, Rush and Influenced",4.02,76,4.01,370
Maximum Indifference,The Transmutations of Supposed Angels or Beings that were once Girls,2000,"Progressive/Metal, Instrumental, Rush and Influenced",4.32,237,4.35,1553
Maximum Indifference,The Transmutations of Supposed Angels or Beings that were once Girls,2000,"Progressive Rock/Metal, Instrumental, Rush and Influenced",4.34,229,4.38,1569
Maxophone,Maxophone,1973,Progressive,4.07,1,4.00,7
Mayadome,Paranormal Activity,1996,Technical DTI,4.13,37,4.18,214
Mayadome,Near Life Experience,1999,Technical DTI,4.17,26,4.29,162
Mayfair,My Ghosts Inside,2016,Progressive Rock/Metal,4.07,0,0.00,3
Mayfair,"Schlage Mein Herz, Schlage...",2013,Progressive Rock/Metal,4.07,0,0.00,3
Maze Of Sound,Sunray,2014,Crossover,4.06,6,4.00,30
Maze of Time,Tales from the Maze,2006,Symphonic,4.04,1,3.00,4
Maze of Time,Lullaby For Heroes,2008,Symphonic,4.07,0,0.00,4
Meander,Sithonia,2011,"Progressive/Metal, Atmospheric, Instrumental",4.07,10,4.05,17
Mechanical Butterfly,The Irresistible Gravity,2014,"Progressive/Metal, Symphonic, Flute Spotlight, Jethro Tull & Influenced",4.09,9,4.17,22
Mechanical Butterfly,Mechanical Butterfly,2009,"Progressive/Metal, Symphonic, Flute Spotlight, Jethro Tull & Influenced",4.14,32,4.20,202
Mechanical Organic,This Global Hive: Part One,2012,Progressive,4.05,4,3.88,10
Mechanical Organic,The Global Hive Part Two,2014,Progressive,4.11,10,4.25,39
Mechanical Poet,Woodland Prattlers,2004,Progressive,4.00,29,3.93,126
Medea,Northern Light,2017,"Progressive, Rock Opera",4.07,0,0.00,5
Medulla,Remnant,2017,Psychedelic Rock,4.07,0,0.00,0
Mehida,The Eminent Storm,2009,Melodic,3.91,8,3.31,19
Mehida,Blood &Water,2007,Melodic,4.04,12,3.96,26
Mekong Delta,Visions Fugitives,1994,Power,4.05,2,3.75,11
