artist,album,albumyear,genre,bayesian,votes,rating,played
Mike Keneally,hat,1993,"Avant-Garde, Eclectic",3.99,38,3.91,80
Mike Oldfield,Hergest Ridge,1974,"Crossover, Ambient",0.00,0,0.00,0
Mike Oldfield,Ommadawn,1975,"Crossover, Ambient",3.94,22,3.70,39
Mike Oldfield,Tubular Bells III,1998,"Crossover, Ambient",3.97,33,3.85,61
Mike Oldfield,Tubular Bells,1973,"Crossover, Ambient",4.12,36,4.17,46
Mike Oldfield,The Songs Of Distant Earth,1994,"Crossover, Ambient",4.12,15,4.23,37
Mike Oldfield,Tubular Bells 2003,2003,"Crossover, Ambient",4.19,36,4.32,72
Mike Rutherford,Smallcreep's Day,1980,"Symphonic, Genesis & Influenced",4.25,39,4.42,122
Mile Marker Zero,Mile Marker Zero,2009,Progressive,4.05,5,3.90,11
Mile Marker Zero,Young Rust,2014,Progressive,4.10,4,4.38,15
Millenium,Vocanda 2013 Live In Studio,2013,Neo-Progressive,0.00,0,0.00,0
Millenium,Ego,2013,Neo-Progressive,4.03,41,3.99,54
Millenium,Interdead,2008,Neo-Progressive,4.04,6,3.83,12
Millenium,Numbers And The Big Dream Of Mr Sunders,2006,Neo-Progressive,4.06,3,3.83,7
Millenium,In Search Of The Perfect Melody,2014,Neo-Progressive,4.08,3,4.17,7
Millenium,Puzzles,2011,Neo-Progressive,4.10,2,4.50,7
Millenium,Exist,2008,Neo-Progressive,4.10,7,4.21,11
Millenium,Déjà Vu,2004,Neo-Progressive,4.11,3,4.50,11
Mind Key,Habemus Poland - Live In Katowice,2006,Progressive,4.01,7,3.64,33
Mind Key,Pulse for a Graveheart,2009,Progressive,4.12,33,4.17,72
Mind Key,Journey Of A Rough Diamond,2004,Progressive,4.12,52,4.15,151
Mind's Eye,Waiting For The Tide,2006,Progressive,0.00,0,0.00,10
Mind's Eye,1994 / The Afterglow,2008,Progressive,3.93,26,3.73,49
Mind's Eye,Into The Unknown,1998,Progressive,4.03,11,3.86,40
Mind's Eye,Waiting For The Tide,2006,Progressive,4.07,14,4.07,60
Mind's Eye,A Work Of Art,2005,Progressive,4.09,26,4.12,97
Mind's Eye,A Work Of Art,2005,Progressive,4.11,5,4.40,12
Mind's Eye,A Gentleman's Hurricane,2007,Progressive,4.16,19,4.32,49
Mind's Eye,Walking on H20,2006,Progressive,4.32,159,4.38,910
Mindcage,Our Own Devices,2013,Progressive,4.06,9,4.00,29
Mindfields Factory,Ice Age 2085,2011,Progressive,4.17,10,4.55,41
Mindflow,With Bare Hands,2011,Progressive,4.04,24,4.00,77
Mindflow,365,2010,Progressive,4.08,21,4.10,70
Mindflow,Destructive Device,2008,Progressive,4.12,112,4.14,395
Mindflow,Mind Over Body,2006,Progressive,4.12,37,4.18,128
Mindflow,Just The Two Of Us... Me And Them,2004,Progressive,4.19,52,4.27,543
Mindflowers,Nuances,2005,"Jazz, Instrumental",4.08,53,4.08,135
Mindflowers,Improgressive,2002,"Jazz, Instrumental",4.19,54,4.27,126
Mindgames,International Daylight,2002,"Neo-Progressive, Symphonic",4.07,19,4.05,51
Mindgames,Paradox of Choice,2015,"Neo-Progressive, Symphonic",4.07,3,4.00,6
Mindgames,MMX,2009,"Neo-Progressive, Symphonic",4.09,20,4.13,26
Mindgames,Actors In A Play,2006,"Neo-Progressive, Symphonic",4.27,66,4.39,279
Mindmaze,Mask of Lies,2013,Power,4.05,5,3.90,17
Mindmovie,An Ocean Of Dreams,2008,"Post-Rock, Ambient",4.27,53,4.41,249
Mindsplit,Charmed Human Art of Significance,2010,Technical DTI,4.02,13,3.88,25
Mindtech,Edge Of The World,2016,,0.00,0,0.00,0
MindTech,Elements of Warfare,2013,Progressive,4.07,14,4.07,40
Mindwarp Chamber,Supernova,2010,Melodic,4.02,14,3.89,22
Mindwarp Chamber,Delusional Reality,2008,Melodic,4.06,43,4.05,82
Mindwarp Chamber,Skeptic's Eye (Ltd. Edition EP),2007,Melodic,4.20,66,4.27,206
Mindwaves,Ivory Castle,2007,Progressive,4.05,38,4.03,58
Minstrel,Faust,2000,Progressive,4.07,1,4.00,1
Miosis,Albedo Abduction,2008,Post-Metal,4.03,32,3.97,47
Mirage,Borderline,2008,"Jazz, Symphonic, Female-Fronted",3.99,7,3.57,10
Mirage,Tales From The Green Sofa,2004,"Jazz, Symphonic, Female-Fronted",4.13,24,4.23,67
Miroist,The Pledge,2012,"Post-Metal, Progressive",3.99,8,3.62,10
Miroist,CURVE,2014,"Post-Metal, Progressive",4.07,2,4.00,6
Mirrormaze,Break The Horizon,2016,Progressive,0.00,0,0.00,7
Mirrormaze,Walkabout,2012,Progressive,0.00,0,0.00,0
Misconception,Undercurrent,1996,Technical,4.01,8,3.69,44
Miserium,Return To Grace,2013,Harsh Vocals,0.00,0,0.00,5
Misery Inc.,Random End,2005,Melodic,4.11,54,4.13,303
Missa Mercuria,Missa Mercuria,2002,"Melodic, Opera",4.26,67,4.36,440
Mistheria,Dragon Fire,2010,"Neo-Progressive, Classical, Keyboard Spotlight",4.07,6,4.08,20
Modest Midget,Partial Exposure,2008,Crossover,0.00,0,0.00,0
Modest Midget,CRYSIS,2015,Crossover,4.10,2,4.50,3
Moetar,Entropy Of The Century,2014,Crossover,4.01,9,3.72,13
Mogwai,Happy Songs for Happy People,2003,"Post-Rock, Math",3.85,31,3.58,67
Monarch Trail,Skye,2014,Neo-Progressive,4.07,1,4.00,1
Mondo Drag,Mondo Drag,2015,Psychedelic,4.07,1,4.00,10
Mondo Drag,The Occultation Of Light,2016,Psychedelic,4.07,1,4.00,2
Mono,For My Parents,2012,Post-Rock,4.07,1,4.00,2
Monomyth,Monomyth,2013,Psychedelic,4.03,2,3.25,5
Monomyth,Exo,2016,Psychedelic,4.07,1,4.00,1
Monomyth,Further,2014,Psychedelic,4.08,2,4.25,8
Monstro,Monstro,2011,Heavy,0.00,0,0.00,6
Monuments,The Amanuensis,2014,"Djent, Math, Harsh Vocals",4.04,5,3.80,15
Moogg,Italian Luxury Style,2016,,0.00,0,0.00,0
Moogg,Le Ore I Giorni Gli Anni,2011,Jazz,4.06,1,3.50,2
Moon After Moon,Iron Grey Sea,2013,Progressive,4.07,1,4.00,2
Moon Safari,The Gettysburg Address Disk 2,2012,Symphonic,4.02,10,3.80,10
Moon Safari,Lover's End Pt. III: Skellefteå Serenade,2012,Symphonic,4.07,3,4.00,4
Moon Safari,A Doorway To Summer,2005,Symphonic,4.08,55,4.08,209
Moon Safari,Himlabacken Vol.1,2013,Symphonic,4.10,12,4.17,40
Moon Safari,Lover's End,2010,Symphonic,4.12,10,4.30,20
Moon Safari,Blomljud (CD1),2008,Symphonic,4.14,85,4.16,303
Moon Safari,Blomljud (CD2),2008,Symphonic,4.23,101,4.29,257
Moon Safari,The Gettysburg Address Disk 1,2012,Symphonic,4.25,16,4.66,22
Moonbound,Uncomfortable News From The Moon,2015,"Crossover, AOR, PT Influenced",0.00,0,0.00,10
Moongarden,Voyeur,2014,"Neo-Progressive, Symphonic",3.93,13,3.54,20
Moongarden,The Gates Of Omega Disk 1,2001,"Neo-Progressive, Symphonic",4.04,27,4.00,29
Moongarden,A Vulgar Display Of Prog,2009,"Neo-Progressive, Symphonic",4.11,55,4.13,129
Moongarden,Round Midnight,2004,"Neo-Progressive, Symphonic",4.21,102,4.26,430
Moongarden,Songs From The Lighthouse,2008,"Neo-Progressive, Symphonic",4.25,132,4.30,320
Moongarden,The Gates Of Omega Disk 2,2001,"Neo-Progressive, Symphonic",4.30,49,4.48,188
Moonlight Agony,Silent Waters,2007,Power,4.06,9,4.00,28
Moonlight Comedy,Dorothy,2007,Melodic,3.96,40,3.86,74
Moonlight Comedy,The Life Inside,2005,Melodic,4.03,13,3.92,43
Moonrise,Soul's Inner Pendulum,2009,Neo-Progressive,4.27,59,4.39,226
Moonrise,The Lights of a Distant Bay,2008,Neo-Progressive,4.32,55,4.48,257
Moonstone Project,Time To Take A Stand,2006,Progressive,3.93,20,3.68,59
Moonwagon,The Rule Of Three,2015,Psychedelic,4.04,3,3.67,7
Moonwagon,Foyers Of The Future,2012,Psychedelic,4.07,1,4.00,2
Mörglbl,Grötesk,2007,"Jazz, Technical, Guitar Spotlight, Instrumental",3.83,56,3.66,97
Mörglbl,Toons Tunes From the Past CD 1 (The Morglbl Trio),1998,"Jazz, Technical, Guitar Spotlight, Instrumental",3.98,15,3.73,31
Mörglbl,Toons Tunes From the Past CD 2 (Bienvenue a Morglbl Land),1999,"Jazz, Technical, Guitar Spotlight, Instrumental",4.03,29,3.97,62
Mörglbl,Brütal Römance,2012,"Jazz, Technical, Guitar Spotlight, Instrumental",4.13,19,4.24,59
Mörglbl,Jäzz For The Deaf,2009,"Jazz, Technical, Guitar Spotlight, Instrumental",4.19,64,4.25,186
Morifade,Across the Starlit Sky [EP],1998,Power,0.00,0,0.00,0
Morifade,Possession of Power,1999,Power,0.00,0,0.00,0
Morning,Hour of Joy,2005,"Symphonic, Goth Doom, Female-Fronted",3.98,22,3.82,133
Morphelia,Prognocircus,2003,Neo-Progressive,4.04,2,3.50,2
Morphelia,Waken the Nightmare,2009,Neo-Progressive,4.07,1,4.00,1
Morte Macabre,Symphonic Holocaust,1998,Heavy,4.07,2,4.00,2
Mostly Autumn,The Last Bright Light,2001,"Folk/Celtic, Psychedelic, Pink Floyd and Influenced, Female-Fronted",4.07,1,4.00,2
Mostly Autumn,Catch The Spirit CD 1,2002,"Folk/Celtic, Psychedelic, Pink Floyd and Influenced, Female-Fronted",4.13,88,4.16,519
Mostly Autumn,Music Inspired By The Lord Of The Rings,2001,"Folk/Celtic, Psychedelic, Pink Floyd and Influenced, Female-Fronted",4.14,30,4.22,146
Mostly Autumn,Catch The Spirit CD 2,2002,"Folk/Celtic, Psychedelic, Pink Floyd and Influenced, Female-Fronted",4.18,62,4.25,262
Mostly Autumn,Glass Shadows,2008,"Folk/Celtic, Psychedelic, Pink Floyd and Influenced, Female-Fronted",4.35,87,4.47,600
Moth Vellum,Moth Vellum,2008,Symphonic,4.11,44,4.15,94
Mother Of Sin,Apathy,2005,Progressive,3.93,36,3.79,100
Motorpsycho,Let Them Eat Cake,2000,Eclectic,0.00,0,0.00,4
Motorpsycho,Still Life With Eggplant,2013,Eclectic,0.00,0,0.00,1
Motorpsycho,Timothy's Monster (Disc 1),1994,Eclectic,0.00,0,0.00,1
Motorpsycho,Timothy's Monster (Disc 2),1994,Eclectic,0.00,0,0.00,1
Motorpsycho,Trust Us,1998,Eclectic,0.00,0,0.00,0
Motorpsycho,Phanerothyme,2001,Eclectic,4.07,1,4.00,2
Motorpsycho,Behind The Sun,2014,Eclectic,4.08,1,4.50,3
Motorpsycho,Here Be Monsters,2016,Eclectic,4.09,3,4.33,5
Motorpsycho + Jaga Jazzist Horns,In The Fishtank,2003,Jazz,4.09,3,4.33,3
Motorpsycho and Ståle Storløkken,The Death Defying Unicorn (Disk 1),2012,Psychedelic,3.95,16,3.66,17
Motorpsycho and Ståle Storløkken,The Death Defying Unicorn (Disk 2),2012,Psychedelic,4.12,7,4.36,30
Moulettes,Preternatural,2016,Progressive,0.00,0,0.00,2
Mountain Mirrors,Mountain Mirrors,2006,"Psychedelic, Instrumental",4.05,13,4.00,59
Mr Gil,Skelling,2010,Neo-Progressive,3.99,10,3.70,17
Mr Nice Guy,Mr Nice Guy,1994,"Crossover, Hard",3.91,23,3.65,27
Mullmuzzler,Keep it to Yourself,1999,Technical DTI,4.02,44,3.97,139
Mullmuzzler,Mullmuzzler 2,2001,Technical DTI,4.04,24,3.98,70
Multi-Story,Crimson Stone,2016,Progressive,0.00,0,0.00,0
Multifuse,Journey To The Nesting Place,2009,Crossover,4.06,3,3.83,7
Mundanus Imperium,The Spectral Spheres Coronation,1998,Melodic,3.95,56,3.87,348
Murky Red,No Pocus Without Hocus,2015,Crossover,4.06,6,4.00,7
Muse,Origin Of Symmetry,2001,"Crossover, Radiohead and Influenced",4.01,26,3.92,75
Muse,Black Holes And Revelations,2006,"Crossover, Radiohead and Influenced",4.06,85,4.05,189
Muse,The Resistance,2009,"Crossover, Radiohead and Influenced",4.08,54,4.08,146
Muse,Absolution,2003,"Crossover, Radiohead and Influenced",4.11,103,4.12,294
Museo Rosenbach,Zarathustra,1973,Progressive,0.00,0,0.00,1
Museo Rosenbach,Zarathustra Live in Studio,2012,Progressive,4.07,2,4.00,11
Musique Noise,Dans Le Temps Qui S'etire...,2016,Zeuhl,4.05,1,3.00,1
Muskox,Invocation/Transformations,2011,"Jazz, Instrumental, Psychedelic",4.04,6,3.83,12
Mutum,Premonitions Of War,2014,"Female-Fronted, Symphonic, Goth Doom",4.13,4,4.63,16
My Brother The Wind,I Was My Soul In The Stream Of Infinity,2011,Psychedelic,4.06,2,3.75,2
My Name Is Janet,Red Room Blue,2011,Heavy,3.99,3,3.00,2
My Name Is Janet,Red Room Blue,2011,Heavy,4.03,2,3.25,7
My Sleeping Karma,Satya,2008,Psychedelic,0.00,0,0.00,0
My Sleeping Karma,Soma,2012,Psychedelic,0.00,0,0.00,1
My Soliloquy,The Interpreter,2013,Progressive,4.23,42,4.37,194
Myhybris,The Sweet Melody Of Resilience,2008,Female-Fronted,4.19,53,4.26,330
Myrath,Legacy.,2016,"Neo-Progressive, Classical",4.13,4,4.63,72
Myrath,Tales of the Sands,2011,"Neo-Progressive, Classical",4.34,99,4.44,383
Myrath,Desert Call,2010,"Neo-Progressive, Classical",4.42,229,4.48,1011
Myrath,Hope,2007,"Neo-Progressive, Classical",4.52,331,4.57,1084
Myriad,"Spector, Fate, and Fable",2012,Melodic,3.96,13,3.65,13
Myriad,Natural Elements,2005,Melodic,4.13,20,4.22,57
Mystere De Notre Dame,Mystere De Notre Dame,1996,Metal,4.01,24,3.92,30
Mystery,Theatre Of The Mind,1996,"Heavy, Neo-Progressive, ",3.96,10,3.55,17
Mystery,Delusion Rain,2015,"Heavy, Neo-Progressive, ",4.12,9,4.33,18
Mystery,Destiny?,1998,"Heavy, Neo-Progressive, ",4.16,13,4.42,33
Mystery,Beneath The Veil Of Winter's Face,2007,"Heavy, Neo-Progressive, ",4.23,98,4.30,391
Mystery,One Among the Living,2010,"Heavy, Neo-Progressive, ",4.27,90,4.35,367
Mystery,Tales from the Netherlands,2014,"Heavy, Neo-Progressive, ",4.27,31,4.52,57
Mystery,The World Is A Game,2012,"Heavy, Neo-Progressive, ",4.32,58,4.48,197
Mystica,Dreams In Real Forms,2008,"Symphonic, Goth Doom",4.05,8,3.94,22
Mythery,The Awakening Of The Beast,2013,Progressive,4.07,1,4.00,16
Mythologic,Standing In Stillness,2003,"Technical DTI, Female-Fronted",4.12,73,4.15,404
Myxomatosis,Myxomatosis,2009,Heavy,4.17,24,4.31,145
N O V A,Ark Earth,2011,"Post-Metal, Experimental",4.04,12,3.92,18
N O V A,Inverπheory,2011,,4.07,17,4.06,43
N.R.G.,No Reasons Given,1987,"Crossover, AOR",3.98,31,3.87,72
Naamah,Resensement,2004,"Goth Doom, Female-Fronted",4.02,34,3.96,110
Nad Sylvan,Courting the Widow,2015,Progressive,4.00,12,3.79,16
Nahemah,A New Constellation,2009,"Post-Metal, Experimental",3.92,31,3.74,50
Naikaku,Wheel Of Fortune,2003,"Heavy, Jazz, Eclectic, Eastern/Ethnic Influence, Flute Spotlight",3.94,44,3.83,70
Naikaku,Shell,2006,"Heavy, Jazz, Eclectic, Eastern/Ethnic Influence, Flute Spotlight",3.99,33,3.89,96
Narnia,Decades of Confession (CD 1),2007,Power,4.03,15,3.93,34
Narnia,Decades of Confession (CD 2),2007,Power,4.08,7,4.14,36
Narnia,Course Of A Generation,2009,Power,4.20,65,4.27,268
Nathan,Nebulosa,2016,Progressive,0.00,0,0.00,2
Nathan Frost,Synecron,2013,Progressive,4.05,4,3.88,15
Nathan Mahl,Exodus,2008,Progressive,0.00,0,0.00,3
Nathan Mahl,Clever Use Of Shadows,1999,Progressive,4.03,3,3.50,3
Nation Beyond,The Aftermath Odyssey,2007,Melodic,4.26,75,4.35,207
National Health,Of Queues And Cures,1978,"Canterbury, Progressive",4.04,2,3.50,3
National Health,National Health,1978,"Canterbury, Progressive",4.07,2,4.00,1
Native Construct,Quiet World,2015,"Heavy, Symphonic",4.08,11,4.09,18
Native Construct,inernet singles,2012,"Heavy, Symphonic",4.10,15,4.17,39
Native Window,Native Window,2008,"Crossover, Symphonic, AOR, Violin Spotlight",3.95,27,3.78,79
Navigator,Phantom Ships,2014,Neo-Progressive,4.12,5,4.50,13
Neal Morse,Testimony (CD 2),2003,"Symphonic, Christian",3.75,77,3.60,205
Neal Morse,Testimony (Disc 1),2003,"Symphonic, Christian",3.75,74,3.59,188
Neal Morse,Lifeline,2008,"Symphonic, Christian",3.80,96,3.69,183
Neal Morse,Momentum.,2012,"Symphonic, Christian",3.97,21,3.79,39
Neal Morse,?,2005,"Symphonic, Christian",4.18,114,4.21,624
Neal Morse,Sola Scriptura,2007,"Symphonic, Christian",4.29,173,4.34,293
Necromonkey,A Glimpse Of Possible Endings,2014,Eclectic,0.00,0,0.00,3
Necromonkey,Show Me Where It Hertz,2015,Eclectic,0.00,0,0.00,1
Need,Orvam,2013,Stoner ,4.03,7,3.79,14
Negative Zone,Negative Zone,2005,Psychedelic,4.03,12,3.88,48
Nektar,Time Machine,2013,"Symphonic, Psychedelic",3.98,10,3.65,26
Nektar,Remember The Future (remaster),1974,"Symphonic, Psychedelic",4.15,43,4.21,84
Nektar,A Tab In The Ocean,1972,"Symphonic, Psychedelic",4.25,61,4.35,176
Nemesea,Mana,2004,"Symphonic, Goth Doom, Female-Fronted",4.12,49,4.16,228
Nemesis,Eden?,2002,Technical DTI,4.03,35,3.99,86
Nemo,Si Partie II - L'homme ideal,2007,"Heavy, Symphonic, Technical DTI, Non-English Language",3.84,54,3.69,95
Nemo,Les nouveaux Mondes,2002,"Heavy, Symphonic, Technical DTI, Non-English Language",3.94,23,3.72,98
Nemo,Eve et le genie du mal,2004,"Heavy, Symphonic, Technical DTI, Non-English Language",3.98,12,3.71,34
Nemo,Les Enfantes Rois,2006,"Heavy, Symphonic, Technical DTI, Non-English Language",3.99,18,3.81,46
Nemo,Présages,2003,"Heavy, Symphonic, Technical DTI, Non-English Language",4.05,40,4.04,105
Nemo,Coma [Disc 1],2015,"Heavy, Symphonic, Technical DTI, Non-English Language",4.09,4,4.25,8
Nemo,Si - Live,2009,"Heavy, Symphonic, Technical DTI, Non-English Language",4.10,12,4.17,36
Nemo,Coma [Disc 2],2015,"Heavy, Symphonic, Technical DTI, Non-English Language",4.10,4,4.38,11
Nemo,R€volu$ion,2011,Progressive,4.11,11,4.23,27
Nemo,Le Ver Dans Le Fruit,2013,"Heavy, Symphonic, Technical DTI, Non-English Language",4.11,19,4.18,30
Nemo,Barbares,2009,"Heavy, Symphonic, Technical DTI, Non-English Language",4.12,62,4.15,176
Nemrud,Ritual,2013,Psychedelic,4.05,5,3.90,8
Nemrud,Journey of the Shaman,2010,Psychedelic,4.07,1,4.00,3
Nemrud,Nemrud,2016,Psychedelic,4.10,2,4.50,3
Neo-Prophet,Time,2015,Neo-Progressive,4.04,25,4.00,61
Neo-Prophet,Monsters,2009,Neo-Progressive,4.10,6,4.25,16
Neodyme,La Signature du Temps,2015,Eclectic,4.07,1,4.00,1
Neonstream,Fokus,2012,Psychedelic,4.02,11,3.82,26
Neu!,Neu! 75,1975,KrautRock,0.00,0,0.00,0
Neu!,Neu!,1972,KrautRock,3.99,1,1.00,1
Neural Code,Neural Code,2009,"Jazz, Instrumental",3.97,65,3.92,328
Neurosis,A Sun That Never Sets,2001,Post-Metal,0.00,0,0.00,0
Neurosis,The Eye Of Every Storm,2004,Post-Metal,0.00,0,0.00,1
Neurosis,Through Silver In Blood,1996,Post-Metal,0.00,0,0.00,1
Neuschwanstein,Alice In Wonderland,1976,Symphonic,4.07,1,4.00,3
Neutral Lies,Cryptex,2013,Electronic,4.07,2,4.00,5
Never Awake,Underground,2014,Progressive,4.05,12,3.96,13
Neverdream,The Circle CD1,2013,Progressive,0.00,0,0.00,14
Neverdream,The Circle CD2,2013,Progressive,0.00,0,0.00,6
Neverdream,Chemical Faith,2006,Power,3.99,13,3.77,21
Neverdream,Said,2010,Progressive,4.09,35,4.11,94
Neverdream,Souls - 26 April 1986,2008,Power,4.12,67,4.15,221
Neverland,Schizophrenia,2007,"Power, Neo-Progressive, Classical",3.98,15,3.73,29
Nevermore,Nevermore,1995,"Power, Thrash, Queensryche and Influenced",3.92,31,3.73,48
Nevermore,Enemies of Reality,2003,"Power, Thrash, Queensryche and Influenced",3.97,27,3.83,49
Nevermore,The Politics Of Ecstasy,1997,"Power, Thrash, Queensryche and Influenced",4.04,23,3.98,37
Nevermore,In Memory,1996,"Power, Thrash, Queensryche and Influenced",4.06,15,4.03,63
Nevermore,This Godless Endeavor,2005,"Power, Thrash, Queensryche and Influenced",4.16,133,4.18,556
Nevermore,Dreaming Neon Black,1999,"Power, Thrash, Queensryche and Influenced",4.21,95,4.26,389
New Disorder,Hollywood Burns,2009,"Crossover, AOR",4.02,21,3.93,42
New Machine,New Machine,2003,"Heavy, Crossover",3.97,30,3.83,151
New Trolls,"Concerto Grosso, The Seven Seasons",2007,Symphonic,0.00,0,0.00,1
New Trolls,É,2015,,0.00,0,0.00,0
New Trolls,Concerto Grosso n. II,1976,Symphonic,3.89,22,3.59,37
Newbreed,Child Of The Sun,2007,Technical,3.93,20,3.65,29
Nexus,Detras del Umbral,1999,Symphonic,4.00,57,3.96,91
Nexus,Metanoia,2011,Symphonic,4.02,10,3.80,11
Nexus,Aire,2012,Symphonic,4.03,7,3.79,13
Nexus,Live At Nearfest 2000,2008,Symphonic,4.04,3,3.67,4
Nexus,Buenos Aires Free Experience Volumen 2,2007,Symphonic,4.06,1,3.50,1
Nexus,La divina comedia,2011,Symphonic,4.06,1,3.50,1
Nexus,Perpetuum Karma,2006,Symphonic,4.07,4,4.00,9
Nheap,Flying and the Silence,2013,"Post-Rock, Experimental, Electronic",4.01,7,3.64,11
Niacin,"Live! Blood, Sweat & Beers",1997,"Jazz, Keyboard Spotlight, Instrumental",3.93,19,3.66,33
Niacin,Niacin,1997,"Jazz, Keyboard Spotlight, Instrumental",3.96,24,3.79,38
Niacin,Organik,2005,"Jazz, Keyboard Spotlight, Instrumental",3.96,79,3.91,156
Niacin,High Bias,1998,"Jazz, Keyboard Spotlight, Instrumental",4.07,34,4.07,113
Niacin,Krush,2013,"Jazz, Keyboard Spotlight, Instrumental",4.08,19,4.08,38
Niacin,Time Crunch,2001,"Jazz, Keyboard Spotlight, Instrumental",4.14,37,4.22,92
Nice Beaver,The Time It Takes,2015,Eclectic,0.00,0,0.00,5
Nick Magnus,N'monix,2014,Symphonic,4.08,20,4.10,48
Nick Magnus,Children Of Another God,2010,Symphonic,4.17,8,4.63,8
Niels Vejlyt,Sthenic,2011,"Guitar Spotlight, Instrumental, Shred",3.99,9,3.67,20
Nightcloud,Defeated By The Innocents,2004,"Neo-Progressive, Classical",4.12,67,4.14,210
Nightingale,Invisible,2004,"Crossover, Hard, AOR",0.00,0,0.00,45
Nightingale,Retribution,2014,"Crossover, Hard, AOR",0.00,0,0.00,21
Nightingale,I.,2000,"Crossover, Hard, AOR",4.05,22,4.00,68
Nightingale,Invisible,2004,"Crossover, Hard, AOR",4.05,27,4.02,62
Nightingale,Alive Again,2003,"Crossover, Hard, AOR",4.08,1,4.50,3
Nightingale,The Closing Chronicles,1996,"Crossover, Hard, AOR",4.21,42,4.33,103
Nightingale,Alive Again,2003,"Crossover, Hard, AOR",4.32,56,4.48,76
Nightingale,The Breathing Shadow,1996,"Crossover, Hard, AOR",4.42,36,4.78,186
Nightingale,White Darkness,2007,"Crossover, Hard, AOR",4.57,160,4.69,491
Nightmare World,In The Fullness Of Time,2015,Power,4.01,7,3.64,13
Nightwish,Endless Forms Most Beautiful (Deluxe Version),2015,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.07,8,4.06,16
Nightwish,Angels Fall First (Official Collector's Edition),1997,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.07,26,4.08,75
Nightwish,Oceanborn,1998,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.09,102,4.10,526
Nightwish,Imaginaerum (Instrumental Versions),2011,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.10,8,4.25,13
Nightwish,Over The Hills And Far Away,2001,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.19,57,4.27,332
Nightwish,Imaginaerum,2011,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.20,30,4.37,108
Nightwish,Wishmaster,2000,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.30,116,4.37,580
Nightwish,Dark Passion Play (Disk 1),2007,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.32,187,4.37,815
Nightwish,Dark Passion Play (Disk 2 - Orchestral Versions),2007,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.33,48,4.53,131
Nightwish,Century Child,2002,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.42,134,4.51,866
Nightwish,Once (Bonus Edition),2004,"Symphonic, Goth Doom, Female-Fronted, Operatic and Choral",4.43,252,4.48,1420
Nikolo Kotzev,Nostradamus  CD I,2001,"Crossover, Hard, Opera",4.11,46,4.14,244
Nikolo Kotzev,Nostradamus CD II,2001,"Crossover, Hard, Opera",4.17,49,4.23,310
Nil,Quarante Jours Sur Le Sinai,2006,"Eclectic, Symphonic",4.03,7,3.79,50
Nil,Nil Novo Sub Sole,2005,"Eclectic, Symphonic",4.08,1,4.50,2
Nine Stones Close,One Eye On The Sunrise,2012,Progressive,4.08,1,4.50,2
Nine Stones Close,Leaves,2016,Progressive,4.12,3,4.67,3
Nine Stones Close,Traces,2011,Progressive,4.27,67,4.38,348
No Brain Cell,Monuments,2014,Heavy,4.07,7,4.07,15
No Gravity,Worlds In Colliision,2011,Melodic,4.07,35,4.07,165
No More Pain,The Spader (EP),2016,Heavy,0.00,0,0.00,2
No More Pain,The Post Human Condition,2015,Heavy,4.11,9,4.28,19
No Name,4,2006,Neo-Progressive,3.98,73,3.93,322
No Name,The Other Side,1998,Neo-Progressive,3.99,7,3.57,20
No Name,The Secret Garden,1995,Neo-Progressive,4.08,19,4.11,48
no-man,Together We're Stranger,2003,"Crossover, Psychedelic",0.00,0,0.00,0
no-man,Flowermouth,1994,"Crossover, Psychedelic",3.91,33,3.73,69
no-man,Returning Jesus,2001,"Crossover, Psychedelic",3.98,43,3.90,80
Nodo Gordiano,Nous,2014,Progressive,4.08,1,4.50,1
None Other,Than The Common Plague,2015,Crossover,4.08,2,4.25,3
Nordagust,In The Mist Of Morning,2010,Crossover,4.10,2,4.50,18
Nordic Giants,Speed The Crows Nest,2013,Post-Rock,0.00,0,0.00,2
Nordic Giants,Shine,2012,Post-Rock,4.06,2,3.75,2
Nordic Giants,A Tree As Old As Me,2011,Post-Rock,4.08,1,4.50,2
Nordic Giants,"Build Seas, Dismantle Suns",2014,Post-Rock,4.10,2,4.50,5
Nordic Giants,A Séance of Dark Delusions,2015,Post-Rock,4.11,2,4.75,8
North Sea Radio Orchestra,I a moon,2011,Progressive,0.00,0,0.00,2
Nosound,Sol29,2005,"Psychedelic, Ambient",3.97,14,3.68,100
Nosound,A Sense Of Loss,2009,"Psychedelic, Ambient",4.04,24,3.98,29
Nosound,Afterthoughts,2013,Rock,4.08,3,4.17,8
Nosound,Lightdark,2008,"Psychedelic, Ambient",4.10,49,4.11,98
Not a Good Sign,Not a Good Sign,2013,Eclectic,3.99,21,3.83,51
Not A Good Sign,From A Distance,2015,Eclectic,4.08,5,4.10,11
